video_name,environment,understand,comment,rating,source
0_Swimmer-v5_409148-episode-0.mp4,Swimmer-v5,5,Not moving like a snake but close,4,image
0_highway-fast-v0_495971-episode-0.mp4,highway-fast-v0,5,Stays in center,1,text
0_Swimmer-v5_352566-episode-0.mp4,Swimmer-v5,5,Moves only back part,4,text_image
0_LunarLander-v3_239673-episode-0.mp4,LunarLander-v3,5,Keep same altitude but goes right,3,text
0_LunarLander-v3_143855-episode-0.mp4,LunarLander-v3,5,Goes out of screen,1,text_image
0_Hopper-v5_779442-episode-0.mp4,Hopper-v5,5,0 sec vid,1,image
0_Hopper-v5_869216-episode-0.mp4,Hopper-v5,5,Does a few steps forward but falls,2,text
0_LunarLander-v3_504541-episode-0.mp4,LunarLander-v3,5,,5,text
0_Swimmer-v5_472134-episode-0.mp4,Swimmer-v5,5,Moves like a snake but does not go forward,4,text
0_highway-fast-v0_311567-episode-0.mp4,highway-fast-v0,5,,5,text_image
0_Swimmer-v5_156005-episode-0.mp4,Swimmer-v5,5,Moves correctly but does not go forward,4,image
0_LunarLander-v3_178757-episode-0.mp4,LunarLander-v3,5,Seems stationary but goes out of screen,3,text_image
0_highway-fast-v0_792219-episode-0.mp4,highway-fast-v0,5,,5,text
0_Swimmer-v5_836464-episode-0.mp4,Swimmer-v5,5,,5,text_image
0_highway-fast-v0_145787-episode-0.mp4,highway-fast-v0,5,Stays left,1,image
0_Hopper-v5_62431-episode-0.mp4,Hopper-v5,5,0 sec,1,image
0_LunarLander-v3_228071-episode-0.mp4,LunarLander-v3,5,crash,1,image
0_Hopper-v5_802611-episode-0.mp4,Hopper-v5,5,Good,5,text_image
0_highway-fast-v0_625676-episode-0.mp4,highway-fast-v0,5,goes left and crash,1,text_image
0_Swimmer-v5_962893-episode-0.mp4,Swimmer-v5,5,Was moving good but then stuck in U shape,3,text
0_Hopper-v5_519118-episode-0.mp4,Hopper-v5,5,Goes in the other side,1,image
0_Swimmer-v5_865700-episode-0.mp4,Swimmer-v5,5,,1,text_image
0_LunarLander-v3_15289-episode-0.mp4,LunarLander-v3,5,Stationary but goes right,4,text
0_Hopper-v5_228495-episode-0.mp4,Hopper-v5,5,Good for a few steps before falling,4,text_image
0_LunarLander-v3_359613-episode-0.mp4,LunarLander-v3,5,out of screen,1,text_image
0_Hopper-v5_192344-episode-0.mp4,Hopper-v5,5,0 sec video,1,text
0_LunarLander-v3_399215-episode-0.mp4,LunarLander-v3,5,crash,1,image
0_highway-fast-v0_49861-episode-0.mp4,highway-fast-v0,5,,5,image
0_highway-fast-v0_439136-episode-0.mp4,highway-fast-v0,5,,5,text
0_Swimmer-v5_970491-episode-0.mp4,Swimmer-v5,5,seems good but movements could be bigger,5,image
0_Swimmer-v5_434224-episode-0.mp4,Swimmer-v5,5,Goes in U shape,1,text_image
0_highway-fast-v0_573194-episode-0.mp4,highway-fast-v0,5,,5,text
0_Hopper-v5_627340-episode-0.mp4,Hopper-v5,5,Good for a few steps,3,image
0_LunarLander-v3_319551-episode-0.mp4,LunarLander-v3,5,Manages to stabilize,4,image
0_LunarLander-v3_237834-episode-0.mp4,LunarLander-v3,5,out of screen,1,text
0_Hopper-v5_802611-episode-0.mp4,Hopper-v5,5,,5,text_image
0_LunarLander-v3_458415-episode-0.mp4,LunarLander-v3,5,crash,1,text_image
0_highway-fast-v0_346154-episode-0.mp4,highway-fast-v0,5,stays right but crash into another car,2,text_image
0_Swimmer-v5_862397-episode-0.mp4,Swimmer-v5,5,Moves but does not go forward,5,text
0_highway-fast-v0_49861-episode-0.mp4,highway-fast-v0,5,,5,image
0_Swimmer-v5_469177-episode-0.mp4,Swimmer-v5,5,stop moving,1,text
0_LunarLander-v3_570404-episode-0.mp4,LunarLander-v3,5,goes out of screen,1,text_image
0_Hopper-v5_276219-episode-0.mp4,Hopper-v5,5,0 sec,1,text_image
0_LunarLander-v3_964795-episode-0.mp4,LunarLander-v3,5,seems to stabilize but still decrease altitude,2,image
0_Hopper-v5_313940-episode-0.mp4,Hopper-v5,5,good for few steps,3,text
0_Hopper-v5_732586-episode-0.mp4,Hopper-v5,5,0 sec video,3,image
0_highway-fast-v0_960058-episode-0.mp4,highway-fast-v0,5,stays left,1,image
0_Swimmer-v5_140716-episode-0.mp4,Swimmer-v5,5,stop moving,1,text_image
0_Swimmer-v5_673659-episode-0.mp4,Swimmer-v5,5,,5,image
0_LunarLander-v3_442119-episode-0.mp4,LunarLander-v3,5,crash,1,text_image
0_Swimmer-v5_708766-episode-0.mp4,Swimmer-v5,5,stop moving,1,text_image
0_Hopper-v5_276219-episode-0.mp4,Hopper-v5,5,0 sec vid,1,text_image
0_LunarLander-v3_239673-episode-0.mp4,LunarLander-v3,5,stabilize but moves right,3,text
0_highway-fast-v0_825254-episode-0.mp4,highway-fast-v0,5,stays left,1,text
