video_name,environment,understand,comment,rating,source
0_Hopper-v5_22376-episode-0.mp4,Hopper-v5,5,,1,image
0_LunarLander-v3_215642-episode-0.mp4,LunarLander-v3,5,,2,text_image
0_highway-fast-v0_792219-episode-0.mp4,highway-fast-v0,5,,4,text
0_Swimmer-v5_156005-episode-0.mp4,Swimmer-v5,5,,4,image
0_highway-fast-v0_825254-episode-0.mp4,highway-fast-v0,5,,3,text
0_Swimmer-v5_352566-episode-0.mp4,Swimmer-v5,5,,2,text_image
0_Hopper-v5_235190-episode-0.mp4,Hopper-v5,5,,4,text
0_LunarLander-v3_228071-episode-0.mp4,LunarLander-v3,5,,1,image
0_highway-fast-v0_777634-episode-0.mp4,highway-fast-v0,5,,5,image
0_Hopper-v5_510368-episode-0.mp4,Hopper-v5,5,,4,text_image
0_Hopper-v5_519118-episode-0.mp4,Hopper-v5,5,,1,image
0_highway-fast-v0_43229-episode-0.mp4,highway-fast-v0,5,,2,text_image
0_Swimmer-v5_898062-episode-0.mp4,Swimmer-v5,5,,1,text
0_LunarLander-v3_359613-episode-0.mp4,LunarLander-v3,5,,1,text_image
0_LunarLander-v3_318570-episode-0.mp4,LunarLander-v3,5,,1,text
0_Swimmer-v5_498787-episode-0.mp4,Swimmer-v5,5,,2,text_image
0_Hopper-v5_749072-episode-0.mp4,Hopper-v5,5,,1,image
0_Hopper-v5_192344-episode-0.mp4,Hopper-v5,5,,1,text
0_highway-fast-v0_552007-episode-0.mp4,highway-fast-v0,5,,1,text
0_Swimmer-v5_297297-episode-0.mp4,Swimmer-v5,5,,1,text
0_Swimmer-v5_673659-episode-0.mp4,Swimmer-v5,5,,4,image
0_LunarLander-v3_631760-episode-0.mp4,LunarLander-v3,5,,5,text_image
0_LunarLander-v3_468194-episode-0.mp4,LunarLander-v3,5,,1,image
0_Hopper-v5_802611-episode-0.mp4,Hopper-v5,5,,5,text_image
0_LunarLander-v3_239673-episode-0.mp4,LunarLander-v3,5,,2,text
0_highway-fast-v0_964790-episode-0.mp4,highway-fast-v0,5,,2,image
0_highway-fast-v0_625676-episode-0.mp4,highway-fast-v0,5,,1,text_image
0_highway-fast-v0_800393-episode-0.mp4,highway-fast-v0,5,,2,text_image
0_highway-fast-v0_217796-episode-0.mp4,highway-fast-v0,5,,2,image
