video_name,environment,understand,comment,rating,source
0_Hopper-v5_779442-episode-0.mp4,Hopper-v5,5,,3,image
0_LunarLander-v3_458415-episode-0.mp4,LunarLander-v3,5,,5,text_image
0_Swimmer-v5_190647-episode-0.mp4,Swimmer-v5,5,,4,text
0_Swimmer-v5_708766-episode-0.mp4,Swimmer-v5,5,,4,text_image
0_highway-fast-v0_960058-episode-0.mp4,highway-fast-v0,5,,4,image
0_highway-fast-v0_495971-episode-0.mp4,highway-fast-v0,5,,4,text
0_highway-fast-v0_436534-episode-0.mp4,highway-fast-v0,5,,4,text_image
0_LunarLander-v3_926013-episode-0.mp4,LunarLander-v3,5,,4,text
0_Hopper-v5_803813-episode-0.mp4,Hopper-v5,5,,4,text_image
0_Swimmer-v5_836464-episode-0.mp4,Swimmer-v5,5,,4,text_image
0_Swimmer-v5_297297-episode-0.mp4,Swimmer-v5,5,,4,text
0_LunarLander-v3_237834-episode-0.mp4,LunarLander-v3,5,,4,text
0_Swimmer-v5_327852-episode-0.mp4,Swimmer-v5,5,,4,image
0_highway-fast-v0_960058-episode-0.mp4,highway-fast-v0,5,,4,image
0_LunarLander-v3_600632-episode-0.mp4,LunarLander-v3,5,,4,text_image
0_Hopper-v5_62431-episode-0.mp4,Hopper-v5,5,,4,image
0_Hopper-v5_656843-episode-0.mp4,Hopper-v5,5,,3,text
0_highway-fast-v0_573194-episode-0.mp4,highway-fast-v0,5,,5,text
0_LunarLander-v3_55253-episode-0.mp4,LunarLander-v3,5,,5,image
0_highway-fast-v0_346154-episode-0.mp4,highway-fast-v0,5,,5,text_image
0_Swimmer-v5_93187-episode-0.mp4,Swimmer-v5,5,,5,image
0_highway-fast-v0_346154-episode-0.mp4,highway-fast-v0,5,,5,text_image
0_Hopper-v5_516435-episode-0.mp4,Hopper-v5,5,,5,image
0_highway-fast-v0_650470-episode-0.mp4,highway-fast-v0,5,,5,image
0_Swimmer-v5_469177-episode-0.mp4,Swimmer-v5,5,,5,text
0_Hopper-v5_76929-episode-0.mp4,Hopper-v5,5,,5,text
0_LunarLander-v3_42158-episode-0.mp4,LunarLander-v3,5,,5,image
0_LunarLander-v3_926013-episode-0.mp4,LunarLander-v3,5,,5,text
0_highway-fast-v0_439136-episode-0.mp4,highway-fast-v0,5,,5,text
0_LunarLander-v3_210114-episode-0.mp4,LunarLander-v3,5,,5,text_image
0_Swimmer-v5_708766-episode-0.mp4,Swimmer-v5,5,,5,text_image
0_Hopper-v5_991558-episode-0.mp4,Hopper-v5,5,,4,text_image
0_Hopper-v5_519118-episode-0.mp4,Hopper-v5,5,,4,image
0_highway-fast-v0_330419-episode-0.mp4,highway-fast-v0,5,,4,text
0_Hopper-v5_991558-episode-0.mp4,Hopper-v5,5,,4,text_image
0_Swimmer-v5_472134-episode-0.mp4,Swimmer-v5,5,,5,text
0_Swimmer-v5_93187-episode-0.mp4,Swimmer-v5,5,,5,image
0_Swimmer-v5_708766-episode-0.mp4,Swimmer-v5,5,,5,text_image
0_highway-fast-v0_777634-episode-0.mp4,highway-fast-v0,5,,5,image
0_LunarLander-v3_337675-episode-0.mp4,LunarLander-v3,5,,5,image
0_highway-fast-v0_66312-episode-0.mp4,highway-fast-v0,5,,5,text_image
0_LunarLander-v3_631760-episode-0.mp4,LunarLander-v3,5,,5,text_image
0_Hopper-v5_631693-episode-0.mp4,Hopper-v5,5,,5,text
0_LunarLander-v3_926013-episode-0.mp4,LunarLander-v3,5,,5,text
0_Swimmer-v5_49740-episode-0.mp4,Swimmer-v5,5,,5,image
0_Swimmer-v5_354392-episode-0.mp4,Swimmer-v5,5,,5,text
0_Swimmer-v5_865700-episode-0.mp4,Swimmer-v5,5,,5,text_image
0_highway-fast-v0_699249-episode-0.mp4,highway-fast-v0,5,,5,image
0_LunarLander-v3_359613-episode-0.mp4,LunarLander-v3,5,,5,text_image
0_LunarLander-v3_15289-episode-0.mp4,LunarLander-v3,5,,5,text
0_highway-fast-v0_825254-episode-0.mp4,highway-fast-v0,5,,5,text
0_Hopper-v5_627340-episode-0.mp4,Hopper-v5,5,,5,image
